id,pub_year,name,organization,degree,org_name,org_organization,thesis_id,title
633305,2007,박수정,원광대학교,박사,박수정,원광대학교 대학원,KDMT1200716214,당뇨병 환자와 건강인의 맥상과 사상체질에 관한 연구
1281568,2017,장정민,인하대학교,석사,장정민,인하대학교 대학원,KDMT1201741332,지속가능한 PDL-PLLA multi-arm 블록 공중합체 구조의 열가소성 탄성체 합성 [전자자료]
482053,2007,김한진,금오공과대학교,석사,김한진,금오공과대학교 산업대학원,KDMT1200702495,구소삼각지역에서 지적측량에의 활용을 위한 수치정사사진 생성 및 정확도 분석
1179671,2020,이지은,연세대학교,석사,이지은,연세대학교 교육대학원,KDMT1202052962,시민단체의 통일역사교육 현황과 개선방안 : 통일교육협의회 회원단체를 중심으로
1396724,2008,조민희,상명대학교,석사,조민희,상명대학교 예술·디자인대학원,KDMT1200862218,몰리에르 「서민귀족」무대의상 연구
1268888,2019,장성민,숭실대학교,석사,장성민,숭실대학교 대학원,KDMT1201952172,AHP를 이용한 Robotic Process Automation 도입요인의 우선순위 분석 : 국내 보험사를 중심으로
150218,2020,고승모,건국대학교,석사,고승모,건국대학교 건축전문대학원,KDMT1202019154,충정아파트를 대상으로 한 도심 내 근대건축물 활용 계획
947246,2016,유수선,서울대학교,석사,유수선,서울대학교 행정대학원,KDMT1201667857,"Income insecurity of the elderly, 1998-2013"
194349,2011,권택민,한국과학기술원,박사,권택민,한국과학기술원,KDMT1201141607,기상측정을 위한 고진동 둔감 특성 광섬유 점회절 간섭계
715070,2004,방한영,청주대학교,박사,방한영,청주대학교 대학원,KDMT1200428715,농촌활성화를 위한 지역유산 활용 및 마을만들기에 대한 연구
1287082,2018,장한길,단국대학교,석사,장한길,단국대학교 교육대학원,KDMT1201938819,코퍼스를 기반으로 한 고등학교 영어 교과서 읽기·듣기 자료의 어휘 분석
1000820,2018,이경아,제주대학교,석사,이경아,제주대학교 교육대학원,KDMT1201825134,스테이션 교수(Station Teaching)를 활용한 초등 영어 지도의 효과
178646,2004,권명진,울산대학교,석사,권명진,울산대학교 대학원,KDMT1200410028,자체 키 생성 방식을 사용한 RIJNDAEL 알고리즘의 파이프라인 구조 설계
1098428,2005,이양우,공주대학교,석사,이양우,공주대학교 교육대학원,KDMT1200555194,고등학생의 정치의식에 관한 조사 연구
1072762,2005,이성원,서울시립대학교,석사,이성원,서울시립대학교 대학원,KDMT1200559015,자동 조절 인장장치에 의한 압축 분산형 앵커의 적용성
779689,2006,성창환,대구대학교,석사,성창환,대구대학교 대학원,KDMT1200633916,경북 영천시 도시공간구조의 변천에 관한 연구
1296333,2014,전봉기,서울시립대학교,석사,전봉기,서울시립대학교 도시과학대학원,KDMT1201451148,Enclosure Integrity Test 사례분석을 통한 가스계소화설비 신뢰성 확보에 관한 연구
1016805,2007,이기훈,한양대학교,석사,이기훈,한양대학교 대학원,KDMT1200722390,체적을 고려한 하이포이드 기어의 최적 설계
130895,2017,강은지,숙명여자대학교,석사,강은지,숙명여자대학교 대학원,KDMT1201708956,스캠퍼(SCAMPER) 기법을 활용한 초등학교 한국무용교육프로그램 개발 및 적용
660866,2018,박재승,경성대학교,박사,박재승,경성대학교 대학원,KDMT1201852960,성인척추질환자의 발균형 및 보행형태에 대한 운동역학적 분석
1129730,2012,이은자,경북대학교,석사,이은자,경북대학교 대학원,KDMT1201217082,야생콩과 재배콩 교잡을 통한 사료용 콩 선발 및 특성검정
334521,2019,김승곤,한국교통대학교,석사,김승곤,한국교통대학교 교통대학원,KDMT1201923586,IoT 기술을 활용한 KTX 화장실 악취 평가
631504,2017,박송이,군산대학교,석사,박송이,군산대학교 대학원,KDMT1201735746,인지행동 미술심리상담이 아동의 자아존중감과 행복감에 미치는 영향
1019778,2015,이다애,성균관대학교,석사,이다애,성균관대학교 대학원,KDMT1201514259,"광고모델과 패션제품의 유형, 유행관여도가 광고태도에 미치는 영향"
1481297,2003,최길수,충남대학교,박사,최길수,충남대학교 대학원,KDMT1200324937,점성유체 삼상순환유동층에서의 기체-액체 물질전달 및 기포 특성
1350240,2011,정원일,한국방송통신대학교,석사,정원일,한국방송통신대학교 평생대학원,KDMT1201167631,초등학교 경제교육 활성화를 위한 이러닝 시스템의 설계 및 구현
1040848,2007,이민경,이화여자대학교,석사,이민경,이화여자대학교 대학원,KDMT1200767406,의료사회복지사의 소진 보호요인에 관한 연구
1234199,2009,임미영,가톨릭대학교,석사,임미영,가톨릭대학교 대학원,KDMT1200900439,Metagenome library에서의 D-serine 생합성을 위한 신규효소 분리
968984,2017,윤명숙,국민대학교,석사,윤명숙,국민대학교 행정대학원,KDMT1201705357,DUR(Drug Utilization Review: 의약품처방조제지원서비스) 사용자의 일반적 특성과 평가가 사용자 만족도에 미치는 영향 : 공공의료기관을 중심으로
115764,2006,강명원,충북대학교,석사,강명원,충북대학교 산업대학원,KDMT1200602921,정제 Sesame oil의 항산화성의 화학적 거동
1643571,1998,황성원,동아대학교,석사,황성원,東亞大學校 大學院,KDMT1199838493,대학생의 취업스트레스에 관한 연구
1587986,2013,한승연,이화여자대학교,석사,한승연,이화여자대학교 디자인대학원,KDMT1201365808,브랜드 이미지 통합 전략에 따른 C.I 개발연구 : 외식 프랜차이즈 '더 본 코리아'를 중심으로
1067497,2007,이선영,한양대학교,석사,이선영,한양대학교 대학원,KDMT1200759829,이원배치 분산분석 모형에서 오차분산의 다단계 베이즈 추정량의 허용성
615523,2011,박상원,고려대학교,석사,Sang Won Park,고려대학교 대학원,KDMT1201161622,Fabrication and characterization of conventional method SiNW FET biosensor
273459,2020,김민수,한양대학교,석사,Minsoo Kim,한양대학교 대학원,KDMT1202038334,Development of autonomous loaded-catalysts phase-transfer assay for diagnosis
1183273,2012,이진규,경희대학교,석사,이진규,경희대학교 대학원,KDMT1201235230,Zn-containing ionic liquids as catalysts for the coupling reactions of epoxides and CO₂
501404,2008,김혜림,충북대학교,석사,김혜림,충북대학교 대학원,KDMT1200836110,스테로이드 성호르몬이 돼지의 지방전구세포의 증식과 분화에 미치는 영향
193590,2010,권칠선,순천향대학교,석사,권칠선,순천향대학교 대학원,KDMT1201006538,고분자와 산 첨가에 의한 탄산칼슘 결정
1215299,2016,이혜민,성결대학교,석사,이혜민,성결대학교 신학전문대학원,KDMT1201661658,예성교단 청년 새신자 양육 프로그램 방안 연구
265974,2004,김미애,강남대학교,석사,김미애,강남대학교 교육대학원,KDMT1200428924,마인드 맵 기법을 통한 학습장애아 독해력 신장에 관한 연구
110385,2003,강강원,한남대학교,석사,강강원,한남대학교 경영대학원,KDMT1200363069,군 급식지원향상방안에 관한 연구: 인력운용을 중심으로
480914,2018,김한들,홍익대학교,박사,김한들,홍익대학교 대학원,KDMT1201827682,低電壓 BLDC 電動機의 消費 電流 및 토크 리플 最小化 硏究
1115703,2013,이우영,경기대학교,석사,이우영,경기대학교 건설·산업대학원,KDMT1201336515,GPS망 형태에 따른 성과의 정확도 비교에 관한 연구
624116,2007,박성영,아주대학교,석사,박성영,아주대학교 교육대학원,KDMT1200768009,수학 학습부진아의 흥미유발 및 태도 변화를 위한 수업 구안 사례 연구
1275190,2010,장용업,한국과학기술원,박사,장용업,한국과학기술원,KDMT1201053382,무선 통신에서의 양방향 및 세방향 릴레이 통신
307206,1999,김성규,인하대학교,석사,金晟奎,仁荷大學校 産業大學院,KDMT1199905569,자동 중증도 분류를 이용한 의료기관 선정 지원 시스템
1650535,2002,황인희,한국교원대학교,석사,황인희,한국교원대학교 대학원,KDMT1200222742,프로젝트 중심 학습을 적용한 고등학교 수준별 영어 수업에 관한 연구
1090450,2015,이승우,중앙대학교,석사,이승우,중앙대학교 산업·창업경영대학원,KDMT1201518282,예비창업자들의 경영전략시뮬레이션게임을 활용한 창업교육이 창업의지에 미치는 영향
481489,2007,김한수,원광대학교,석사,김한수,원광대학교 대학원,KDMT1200766407,M&A의 규제에 관한 고찰
1120557,2014,이유리,충남대학교,석사,이유리,충남대학교 대학원,KDMT1201437471,제브라피쉬를 이용한 갈근의 항당뇨망막병 효능검색
765387,2019,서진선,성공회대학교,박사,서진선,성공회대학교 대학원,KDMT1201920857,협동조합 출자금의 자기자본-부채 분류 및 가중평균자본비용에 관한 연구 : iCOOP소비자생활협동조합을 중심으로
972960,2011,윤선미,중앙대학교,석사,윤선미,중앙대학교 대학원,KDMT1201158041,'집'을 찾는 여정으로서 가출 : 청소녀들의 장기 가출 경험 연구
1453019,2011,진종원,용인대학교,석사,진종원,용인대학교 교육대학원,KDMT1201157669,노인의 수중운동참여에 따른 생활만족도의 차이
1112645,2013,이용수,배재대학교,석사,이용수,배재대학교 대학원,KDMT1201313697,숲유치원에 대한 유치원 학부모와 교원의 인식 및 요구에 관한 연구
1399146,2011,조상호,한세대학교,석사,조상호,한세대학교 경영대학원,KDMT1201168620,지방자치단체 발생주의 회계처리에 대한 업무특성별 인지도 연구 : 경기도 지역을 중심으로
1102674,2002,이영민,서강대학교,석사,이영민,서강대학교 대학원,KDMT1200235380,생명보험계약 유지율 개선을 위한 실증연구
1096805,1999,이신휘,한국교원대학교,석사,이신휘,韓國敎員大學校 大學院,KDMT1199927566,천주교 교우촌의 토지 확보와 운용 : 안성과 그 주변 지역을 중심으로
557641,2012,류현숙,창원대학교,석사,류현숙,창원대학교 사회복지대학원,KDMT1201207945,사회복지통합관리망 사례관리자의 실천 단계별 업무수행 관련 요인 : 경상남도 사례관리 담당자를 중심으로
380378,2012,김유훈,서울대학교,석사,김유훈,서울대학교 대학원,KDMT1201281185,2기 신도시 입주민들의 이주요인 : 기성신도시 이주자와 신도시 이외지역 이주자들을 대상으로
566358,2009,문미라,제주대학교,석사,문미라,제주대학교 대학원,KDMT1200918478,근현대 화교의 제주도 정착과정과 사회적 위상
1587544,2003,한숙향,숙명여자대학교,석사,한숙향,숙명여자대학교 대학원,KDMT1200309796,박용래 시 연구
599972,2009,박동선,한신대학교,석사,박동선,한신대학교 대학원,KDMT1200952302,성곽을 통해서 본 5세기 고구려의 지방지배체제
145267,2002,고귀자,부경대학교,석사,고귀자,부경대학교 대학원,KDMT1200245431,셀룰라 오토마타에 기초한 오류 정정 부호
923458,2010,왕서,인하대학교,석사,왕서,인하대학교 정보통신대학원,KDMT1201005419,Kad 네트워크에서 게임 이론을 바탕으로 한 인센티브 메커니즘
1314234,2009,정계현,대전대학교,석사,정계현,대전대학교 대학원,KDMT1200908908,"프리셉터가 지각한 직무스트레스, 자기효능감, 의사소통과 업무수행과의 관계"
509824,2010,김화영,서울대학교,석사,김화영,서울대학교 대학원,KDMT1201063110,Studies on development of preantral follicle cultures system in mice and cattle
1214469,2002,이혜교,강원대학교,석사,이혜교,강원대학교 산업대학원,KDMT1200242605,유한요소해석에 의한 콘크리트 인발 부양강도 측정조건에 관한 연구
1523574,2018,최재해,성균관대학교,박사,최재해,성균관대학교 국정전문대학원,KDMT1201820656,감사원 역할의 변화 추이에 관한 연구 : 1949~2016년 감사결과 분석을 중심으로
1174189,1999,이중복,안동대학교,석사,李仲馥,安東大學校 大學院,KDMT1199917410,油類를 분해하는 토양미생물의 분리 및 분해활성
